signature	signatureType	outcome	model	study	Primary	Sequencing	N	Effect_size	SE	95CI_low	95CI_high	Pval
KDM5A	Signature	OS	DI	Mariathasan	Kidney	TPM	67	-0.17	0.25	-0.65	0.31	0.488684409411559
KDM5A	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	-0.32	0.48	-1.26	0.62	0.506040850492235
KDM5A	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	1.68	0.51	0.68	2.69	0.000695607835889402
KDM5A	Signature	OS	DI	Miao.1	Kidney	TPM	33	0.02	0.41	-0.78	0.82	0.952840997501769
KDM5A	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	-0.15	0.46	-1.06	0.76	0.742909394900017
KDM5A	Signature	OS	DI	Riaz	Melanoma	TPM	51	-0.46	0.3	-1.04	0.13	0.126071986021342
KDM5A	Signature	OS	DI	Snyder	Ureteral	TPM	25	-0.29	0.39	-1.07	0.48	0.454498489203382
KDM5A	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	0.3	0.32	-0.33	0.94	0.349136243387248
KDM5A	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.08	0.12	-0.32	0.16	0.489385899713606
KDM5A	Signature	PFS	DI	Fumet.1	Lung	TPM	44	0.01	0.34	-0.66	0.68	0.979360756206475
KDM5A	Signature	PFS	DI	Fumet.2	Lung	TPM	43	-0.03	0.31	-0.64	0.57	0.916255555712667
KDM5A	Signature	PFS	DI	Jung	Lung	TPM	26	0.3	0.32	-0.33	0.94	0.346060207662741
KDM5A	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.14	0.2	-0.53	0.24	0.46025053916992
KDM5A	Signature	PFS	DI	Miao.1	Kidney	TPM	33	0.63	0.83	-1	2.26	0.444968510651475
KDM5A	Signature	PFS	DI	Snyder	Ureteral	TPM	25	-0.17	0.36	-0.88	0.54	0.638200448890544
KDM5A	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	0.27	0.29	-0.3	0.84	0.350446954739583
KDM5A	Signature	Response	Log_regression	Braun	Kidney	TPM	139	0.07	0.51	-0.94	1.08	0.89582460863794
KDM5A	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	0.45	1.22	-1.97	2.92	0.714962440817349
KDM5A	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-0.95	0.94	-2.9	0.85	0.308453773057905
KDM5A	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	0.25	1.01	-1.76	2.29	0.808156060962566
KDM5A	Signature	Response	Log_regression	Jung	Lung	TPM	26	1.27	1.06	-0.72	3.57	0.232734290853469
KDM5A	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.4	0.55	-1.49	0.66	0.459720647586625
KDM5A	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	0.86	0.59	-0.28	2.05	0.145705958850995
KDM5A	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	0.14	1.26	-2.34	2.69	0.909086258541974
KDM5A	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	-1.85	1.01	-4.1	-0.03	0.0664436075964267
KDM5A	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.38	1.25	-2.97	2.09	0.761708304037589
KDM5A	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-2.07	1.18	-4.65	0.09	0.0788904670332998
KDM5A	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.81	1.32	-3.62	1.73	0.538238814115951
KDM5A	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	1.48	1.17	-0.74	3.96	0.206306758474758
M1	Signature	OS	COX	Braun	Kidney	TPM	178	0.32	0.27	-0.2	0.84	0.23141229166244
M1	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.54	0.57	-1.66	0.57	0.34092572048067
M1	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.69	0.78	-0.84	2.22	0.378251598178238
M1	Signature	OS	COX	Hwang	Lung	TPM	21	-1.7	1.28	-4.2	0.8	0.183023231376318
M1	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.73	0.33	-1.38	-0.08	0.0268777604825725
M1	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.47	0.21	-0.88	-0.06	0.0260978889380175
M1	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0.07	0.4	-0.71	0.85	0.86110497344913
M1	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.36	0.51	-1.35	0.63	0.480381081789232
M1	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	1.41	0.67	0.09	2.73	0.0356273189473281
M1	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.23	0.62	-1.44	0.98	0.705603540767255
M1	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-1.01	0.51	-2	-0.02	0.0454961024631091
M1	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.9	0.39	-1.67	-0.14	0.0204022238484135
M1	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.03	0.69	-1.38	1.32	0.962455786159407
M1	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.08	0.53	-2.13	-0.04	0.0417743925795008
M1	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.19	0.21	-0.6	0.22	0.372607827281823
M1	Signature	PFS	COX	Fumet.1	Lung	TPM	44	-0.52	0.56	-1.62	0.57	0.350144379131234
M1	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-1.19	0.53	-2.23	-0.15	0.0249048578296885
M1	Signature	PFS	COX	Hwang	Lung	TPM	21	-1.16	0.91	-2.94	0.63	0.203413650599837
M1	Signature	PFS	COX	Jung	Lung	TPM	26	-0.71	0.66	-2	0.57	0.277553734991017
M1	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.67	0.3	-1.26	-0.09	0.0230426651082502
M1	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.62	1.39	-3.35	2.11	0.656488344839506
M1	Signature	PFS	COX	Snyder	Ureteral	TPM	25	0.15	0.68	-1.18	1.48	0.822902720904654
M1	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.43	0.46	-1.34	0.48	0.358067533031391
M1	Signature	OS	DI	Braun	Kidney	TPM	178	0.13	0.17	-0.21	0.48	0.440852805624086
M1	Signature	OS	DI	Fumet.2	Lung	TPM	43	-0.19	0.3	-0.78	0.4	0.525309075599383
M1	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.45	0.53	-0.58	1.48	0.392407560679278
M1	Signature	OS	DI	Hwang	Lung	TPM	21	-0.97	0.62	-2.19	0.24	0.111085586373694
M1	Signature	OS	DI	Liu	Melanoma	FPKM	121	-0.46	0.2	-0.86	-0.06	0.0230575844071351
M1	Signature	OS	DI	Mariathasan	Bladder	TPM	194	-0.3	0.13	-0.56	-0.04	0.026232371909243
M1	Signature	OS	DI	Mariathasan	Kidney	TPM	67	-0.03	0.25	-0.53	0.47	0.904794668102636
M1	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	-0.13	0.37	-0.85	0.6	0.733337769190614
M1	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	0.84	0.42	0.01	1.67	0.0433199974733913
M1	Signature	OS	DI	Miao.1	Kidney	TPM	33	-0.16	0.37	-0.88	0.56	0.657483880891369
M1	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	-0.47	0.38	-1.21	0.28	0.219237535794259
M1	Signature	OS	DI	Riaz	Melanoma	TPM	51	-0.82	0.33	-1.46	-0.18	0.0112447690888046
M1	Signature	OS	DI	Snyder	Ureteral	TPM	25	0.08	0.39	-0.67	0.84	0.830686951018652
M1	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	-0.78	0.35	-1.47	-0.1	0.0257644767365357
M1	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.13	0.13	-0.39	0.13	0.32083133904288
M1	Signature	PFS	DI	Fumet.1	Lung	TPM	44	-0.26	0.33	-0.91	0.38	0.427505329077598
M1	Signature	PFS	DI	Fumet.2	Lung	TPM	43	-0.55	0.27	-1.08	-0.02	0.0411985841236381
M1	Signature	PFS	DI	Hwang	Lung	TPM	21	-0.6	0.41	-1.4	0.2	0.141729631963152
M1	Signature	PFS	DI	Jung	Lung	TPM	26	-0.61	0.47	-1.53	0.3	0.187003758609517
M1	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.45	0.18	-0.82	-0.09	0.0138977502642715
M1	Signature	PFS	DI	Miao.1	Kidney	TPM	33	-0.65	0.87	-2.37	1.06	0.451445573595074
M1	Signature	PFS	DI	Snyder	Ureteral	TPM	25	0.25	0.4	-0.54	1.04	0.537437063214018
M1	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	-0.35	0.32	-0.98	0.29	0.28209469154791
M1	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.36	0.48	-1.32	0.58	0.448386080555958
M1	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	-0.9	1.01	-3	1.04	0.372737453139637
M1	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-1.81	1.05	-4.03	0.18	0.0858209990323031
M1	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	0.33	1.02	-1.68	2.41	0.741653969907124
M1	Signature	Response	Log_regression	Jung	Lung	TPM	26	-1.14	1.13	-3.53	1.04	0.31482413679106
M1	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.84	0.49	-1.83	0.11	0.087794576595406
M1	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.6	0.46	-1.53	0.3	0.19394088028176
M1	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	0.28	0.99	-1.64	2.32	0.774792539629638
M1	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	-0.53	1.08	-2.71	1.62	0.626704361242502
M1	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.83	0.83	-2.56	0.77	0.318595923487532
M1	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-1.29	0.83	-3.09	0.26	0.123071715873424
M1	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	0.1	1.23	-2.4	2.57	0.937686153066636
M1	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.28	0.94	-2.2	1.58	0.762877691811883
PDL1	Signature	OS	COX	Braun	Kidney	TPM	178	0.08	0.21	-0.33	0.48	0.70875853619077
PDL1	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.35	0.38	-1.1	0.39	0.353585286176218
PDL1	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.29	0.56	-0.81	1.38	0.60515018025142
PDL1	Signature	OS	COX	Hwang	Lung	TPM	21	-0.28	0.53	-1.31	0.75	0.592885452477545
PDL1	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.25	0.24	-0.73	0.23	0.299317089367905
PDL1	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.3	0.16	-0.61	0.01	0.0547929122637728
PDL1	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.13	0.28	-0.68	0.42	0.65259075027059
PDL1	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.45	0.41	-1.26	0.35	0.270488785020585
PDL1	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.4	0.43	-0.45	1.24	0.355637841358607
PDL1	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.06	0.41	-0.85	0.74	0.889935837271957
PDL1	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.78	0.4	-1.57	0.01	0.0539258094363949
PDL1	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.32	0.31	-0.92	0.28	0.291905699198052
PDL1	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.59	0.51	-1.6	0.42	0.250036343487157
PDL1	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.07	0.44	-1.93	-0.22	0.0139411367984673
PDL1	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.15	0.16	-0.47	0.18	0.373089904018399
PDL1	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.88	0.35	-1.56	-0.2	0.0116261684076754
PDL1	Signature	PFS	COX	Hwang	Lung	TPM	21	-0.49	0.51	-1.48	0.51	0.338446594618825
PDL1	Signature	PFS	COX	Jung	Lung	TPM	26	-1.08	0.42	-1.91	-0.26	0.00986936943045668
PDL1	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.3	0.22	-0.73	0.13	0.175919993572762
PDL1	Signature	PFS	COX	Miao.1	Kidney	TPM	33	0.46	0.77	-1.04	1.96	0.549294261125178
PDL1	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.74	0.51	-1.74	0.25	0.142971854740153
PDL1	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.32	0.36	-1.02	0.38	0.371011658557075
PDL1	Signature	OS	DI	Braun	Kidney	TPM	178	0.05	0.17	-0.29	0.38	0.783883297331589
PDL1	Signature	OS	DI	Fumet.2	Lung	TPM	43	-0.33	0.31	-0.93	0.27	0.283048978338165
PDL1	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.14	0.53	-0.89	1.17	0.790345521288543
PDL1	Signature	OS	DI	Hwang	Lung	TPM	21	-0.09	0.39	-0.85	0.67	0.81310002597848
PDL1	Signature	OS	DI	Liu	Melanoma	FPKM	121	-0.24	0.21	-0.65	0.16	0.236324165851541
PDL1	Signature	OS	DI	Mariathasan	Bladder	TPM	194	-0.32	0.14	-0.6	-0.04	0.0258133679326235
PDL1	Signature	OS	DI	Mariathasan	Kidney	TPM	67	-0.18	0.26	-0.68	0.33	0.492829647221219
PDL1	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	-0.26	0.39	-1.02	0.49	0.497627702463109
PDL1	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	0.54	0.43	-0.31	1.39	0.210211935390555
PDL1	Signature	OS	DI	Miao.1	Kidney	TPM	33	-0.07	0.35	-0.76	0.62	0.842992445104412
PDL1	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	-0.56	0.36	-1.28	0.15	0.120329037667686
PDL1	Signature	OS	DI	Riaz	Melanoma	TPM	51	-0.42	0.31	-1.03	0.19	0.175372463297538
PDL1	Signature	OS	DI	Snyder	Ureteral	TPM	25	-0.53	0.42	-1.36	0.3	0.205137634248308
PDL1	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	-0.85	0.33	-1.5	-0.19	0.0105977385553782
PDL1	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.13	0.13	-0.39	0.13	0.341582007355178
PDL1	Signature	PFS	DI	Fumet.2	Lung	TPM	43	-0.78	0.29	-1.34	-0.22	0.00621382379760519
PDL1	Signature	PFS	DI	Hwang	Lung	TPM	21	-0.29	0.38	-1.02	0.45	0.439352301786813
PDL1	Signature	PFS	DI	Jung	Lung	TPM	26	-1.33	0.49	-2.3	-0.37	0.00543196961833206
PDL1	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.28	0.18	-0.64	0.08	0.12431709736686
PDL1	Signature	PFS	DI	Miao.1	Kidney	TPM	33	0.28	0.69	-1.07	1.64	0.681776956767688
PDL1	Signature	PFS	DI	Snyder	Ureteral	TPM	25	-0.59	0.41	-1.4	0.22	0.150835494517665
PDL1	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	-0.3	0.29	-0.87	0.26	0.293997780974042
PDL1	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.28	0.38	-1.03	0.46	0.453305572047823
PDL1	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-2.06	0.85	-3.95	-0.55	0.0149028876091227
PDL1	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	-0.3	0.68	-1.69	1.04	0.655650008279976
PDL1	Signature	Response	Log_regression	Jung	Lung	TPM	26	-2.33	1	-4.78	-0.65	0.0204215485939752
PDL1	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.36	0.37	-1.1	0.36	0.326461955153869
PDL1	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.62	0.33	-1.28	0.03	0.0636450164791499
PDL1	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.23	0.7	-1.64	1.18	0.74113350702552
PDL1	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	0.34	0.79	-1.23	1.95	0.664640996164165
PDL1	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.44	0.7	-1.88	0.92	0.528196655417587
PDL1	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.8	0.64	-2.15	0.43	0.212683465456743
PDL1	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-1.2	1.08	-3.56	0.82	0.265714646744531
PDL1	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.27	0.74	-1.75	1.23	0.715835080946115
peri_Tcell	Signature	OS	COX	Braun	Kidney	TPM	178	0.13	0.19	-0.24	0.5	0.492413910809286
peri_Tcell	Signature	OS	COX	Fumet.2	Lung	TPM	43	0.06	0.44	-0.8	0.93	0.89004575019805
peri_Tcell	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.25	0.55	-0.83	1.32	0.652162155345582
peri_Tcell	Signature	OS	COX	Hwang	Lung	TPM	21	-0.85	0.61	-2.04	0.35	0.165405431225039
peri_Tcell	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.13	0.25	-0.61	0.36	0.608909657582701
peri_Tcell	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.41	0.16	-0.72	-0.1	0.00866493008850355
peri_Tcell	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0.16	0.29	-0.42	0.73	0.595823926161513
peri_Tcell	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.48	0.45	-1.36	0.39	0.280727142075975
peri_Tcell	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.62	0.5	-0.36	1.61	0.213306040653976
peri_Tcell	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.46	0.47	-1.38	0.45	0.322749625983937
peri_Tcell	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.47	0.3	-1.07	0.13	0.12237244244766
peri_Tcell	Signature	OS	COX	Snyder	Ureteral	TPM	25	-1	0.56	-2.1	0.09	0.0732711495657894
peri_Tcell	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-0.94	0.43	-1.77	-0.1	0.0277266660746222
peri_Tcell	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.08	0.16	-0.39	0.22	0.586716870638827
peri_Tcell	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.57	0.4	-1.35	0.21	0.149805919789704
peri_Tcell	Signature	PFS	COX	Hwang	Lung	TPM	21	-2.29	0.78	-3.83	-0.75	0.00348729949502816
peri_Tcell	Signature	PFS	COX	Jung	Lung	TPM	26	-0.71	0.43	-1.56	0.13	0.0968388188166413
peri_Tcell	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.33	0.22	-0.76	0.11	0.138747299576982
peri_Tcell	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.03	0.8	-1.6	1.54	0.97001406913806
peri_Tcell	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-1.26	0.55	-2.33	-0.18	0.0217211710192729
peri_Tcell	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.39	0.36	-1.09	0.31	0.274251160459146
peri_Tcell	Signature	OS	DI	Braun	Kidney	TPM	178	0.09	0.16	-0.22	0.4	0.57002674284177
peri_Tcell	Signature	OS	DI	Fumet.2	Lung	TPM	43	0.01	0.31	-0.59	0.62	0.969738682915239
peri_Tcell	Signature	OS	DI	Hugo	Melanoma	FPKM	27	-0.01	0.53	-1.05	1.03	0.984742127753993
peri_Tcell	Signature	OS	DI	Hwang	Lung	TPM	21	-0.45	0.41	-1.24	0.35	0.267398666418068
peri_Tcell	Signature	OS	DI	Liu	Melanoma	FPKM	121	-0.2	0.21	-0.61	0.21	0.347825784002036
peri_Tcell	Signature	OS	DI	Mariathasan	Bladder	TPM	194	-0.42	0.14	-0.7	-0.15	0.00238396190612675
peri_Tcell	Signature	OS	DI	Mariathasan	Kidney	TPM	67	0.17	0.26	-0.34	0.68	0.507343906115945
peri_Tcell	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	-0.39	0.41	-1.2	0.41	0.3375530840195
peri_Tcell	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	0.56	0.44	-0.3	1.42	0.196065780935697
peri_Tcell	Signature	OS	DI	Miao.1	Kidney	TPM	33	-0.34	0.42	-1.17	0.5	0.427135062219303
peri_Tcell	Signature	OS	DI	Riaz	Melanoma	TPM	51	-0.64	0.32	-1.27	-0.02	0.0426111807329424
peri_Tcell	Signature	OS	DI	Snyder	Ureteral	TPM	25	-1.01	0.49	-1.97	-0.04	0.0367858203788477
peri_Tcell	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	-0.96	0.39	-1.72	-0.2	0.0116109588710224
peri_Tcell	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.09	0.13	-0.34	0.17	0.496993215300043
peri_Tcell	Signature	PFS	DI	Fumet.2	Lung	TPM	43	-0.45	0.28	-1	0.1	0.103969624058112
peri_Tcell	Signature	PFS	DI	Hwang	Lung	TPM	21	-1.4	0.53	-2.43	-0.36	0.00644134497230872
peri_Tcell	Signature	PFS	DI	Jung	Lung	TPM	26	-0.62	0.38	-1.37	0.13	0.103976143761929
peri_Tcell	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.33	0.18	-0.69	0.03	0.0750053071533302
peri_Tcell	Signature	PFS	DI	Miao.1	Kidney	TPM	33	0.39	0.8	-1.18	1.97	0.624206631525434
peri_Tcell	Signature	PFS	DI	Snyder	Ureteral	TPM	25	-1.19	0.48	-2.14	-0.25	0.0105666779363973
peri_Tcell	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	-0.41	0.32	-1.03	0.21	0.194337548514267
peri_Tcell	Signature	Response	Log_regression	Braun	Kidney	TPM	139	0	0.35	-0.69	0.7	0.9927011804273
peri_Tcell	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-0.63	0.8	-2.26	0.92	0.432619413600048
peri_Tcell	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	-0.14	0.7	-1.53	1.24	0.844860441624134
peri_Tcell	Signature	Response	Log_regression	Jung	Lung	TPM	26	-1.38	0.86	-3.26	0.2	0.108154384311454
peri_Tcell	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.25	0.37	-0.99	0.47	0.497914721230129
peri_Tcell	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.73	0.34	-1.42	-0.06	0.0345024503991982
peri_Tcell	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	0.22	0.75	-1.29	1.74	0.775611340150363
peri_Tcell	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	0.13	0.74	-1.33	1.64	0.864341754666742
peri_Tcell	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.85	0.66	-2.25	0.39	0.198820051769604
peri_Tcell	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-1.29	0.96	-3.37	0.49	0.178229219219242
peri_Tcell	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-1	0.83	-2.77	0.55	0.226104676166639
Response_Ivy	Signature	OS	COX	Braun	Kidney	TPM	178	0.42	0.27	-0.1	0.94	0.114497557431844
Response_Ivy	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.43	0.59	-1.58	0.73	0.466868971402541
Response_Ivy	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.61	0.77	-0.89	2.12	0.424175885782888
Response_Ivy	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.85	0.33	-1.51	-0.2	0.0104156407363666
Response_Ivy	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.33	0.2	-0.72	0.06	0.101764986515365
Response_Ivy	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.06	0.36	-0.76	0.64	0.865216436919322
Response_Ivy	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.62	0.51	-1.62	0.38	0.224919825968455
Response_Ivy	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	1.22	0.57	0.1	2.34	0.0331319680323856
Response_Ivy	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.47	0.61	-1.68	0.73	0.440733101413504
Response_Ivy	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.91	0.53	-1.96	0.13	0.0869317771955514
Response_Ivy	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.69	0.39	-1.45	0.07	0.0756124896233124
Response_Ivy	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.57	0.68	-1.9	0.76	0.402298666403782
Response_Ivy	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.4	0.53	-2.45	-0.36	0.00864615323804465
Response_Ivy	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.17	0.21	-0.59	0.25	0.419634456612851
Response_Ivy	Signature	PFS	COX	Fumet.1	Lung	TPM	44	0.1	0.51	-0.91	1.11	0.847121920588573
Response_Ivy	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-1.33	0.54	-2.39	-0.26	0.0146643646300583
Response_Ivy	Signature	PFS	COX	Jung	Lung	TPM	26	-0.87	0.51	-1.88	0.14	0.0898760636737096
Response_Ivy	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.76	0.29	-1.34	-0.19	0.00949953698662541
Response_Ivy	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.32	1.19	-2.64	2	0.787736750538222
Response_Ivy	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.32	0.62	-1.55	0.9	0.604955758473784
Response_Ivy	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.6	0.43	-1.45	0.24	0.16248991126771
Response_Ivy	Signature	OS	DI	Braun	Kidney	TPM	178	0.25	0.17	-0.09	0.58	0.149533761409278
Response_Ivy	Signature	OS	DI	Fumet.2	Lung	TPM	43	-0.27	0.33	-0.92	0.37	0.405622594738754
Response_Ivy	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.43	0.52	-0.59	1.45	0.405749379920178
Response_Ivy	Signature	OS	DI	Liu	Melanoma	FPKM	121	-0.6	0.21	-1.01	-0.18	0.00442787111810745
Response_Ivy	Signature	OS	DI	Mariathasan	Bladder	TPM	194	-0.27	0.14	-0.54	0	0.0505739251132546
Response_Ivy	Signature	OS	DI	Mariathasan	Kidney	TPM	67	-0.09	0.28	-0.63	0.46	0.755665775964343
Response_Ivy	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	-0.22	0.37	-0.96	0.51	0.548984943013555
Response_Ivy	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	0.9	0.43	0.06	1.74	0.0336400133571703
Response_Ivy	Signature	OS	DI	Miao.1	Kidney	TPM	33	-0.23	0.37	-0.95	0.49	0.532067968407906
Response_Ivy	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	-0.82	0.47	-1.73	0.09	0.0750407767626864
Response_Ivy	Signature	OS	DI	Riaz	Melanoma	TPM	51	-0.67	0.32	-1.28	-0.05	0.0345446472533067
Response_Ivy	Signature	OS	DI	Snyder	Ureteral	TPM	25	-0.39	0.41	-1.19	0.4	0.33127557623355
Response_Ivy	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	-1.03	0.35	-1.7	-0.35	0.00289719714792446
Response_Ivy	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.14	0.13	-0.4	0.12	0.304263784502338
